,Unnamed: 0,Mejor,Media,Std
0,0,5161315.655733668,5202733.067201736,19176.560215839658
1,1,5161315.655733668,5192715.4806400165,16132.83031064239
2,2,5161315.655733668,5185254.658846122,11345.753911500778
3,3,5161315.655733668,5178012.802335472,8087.262905561277
4,4,5161207.405714205,5173747.969707801,5904.023109956574
5,5,5161129.124111089,5171509.324350246,6013.495344067403
6,6,5161129.124111089,5167564.302343888,5239.583609990345
7,7,5161129.124111089,5165104.185378227,3813.7586822806943
8,8,5161129.124111089,5163334.575038766,2535.222805209908
9,9,5161129.124111089,5162160.775984963,1907.2867428960076
10,10,5161023.058528163,5161467.490192234,902.4192213945688
11,11,5159911.150574548,5161245.3981221,328.4020192529587
12,12,5159911.150574548,5161184.846275048,487.1171966656193
13,13,5159911.150574548,5160965.987438993,610.2430596338838
14,14,5158210.541817832,5160742.143618242,707.1270163947362
15,15,5158106.532875732,5160292.802369532,852.2983022790203
16,16,5158106.532875732,5159915.638369937,680.1286360843563
17,17,5158106.532875732,5159549.296747845,764.9637575889625
18,18,5158106.532875732,5159177.598235876,813.2787301411506
19,19,5157619.382876529,5158792.90597728,789.4540714045722
20,20,5157619.382876529,5158362.33546542,583.5805922173314
21,21,5157274.505618177,5158120.377081474,299.72498878245176
22,22,5157274.505618177,5157954.09952289,310.53857518156235
23,23,5157274.505618177,5157760.870272501,389.05621359970297
24,24,5155699.983023937,5157554.914840004,405.0747328973585
25,25,5155699.983023937,5157339.574735487,363.4961302356888
26,26,5155699.983023937,5157180.676927527,425.3570373816884
27,27,5155699.983023937,5156956.2014303785,398.6249351825938
28,28,5155699.983023937,5156732.924036953,446.7979809942474
29,29,5155365.871067914,5156445.381109425,482.0805566497465
30,30,5154712.138360948,5156215.038770342,444.3376247512472
31,31,5154712.138360948,5155972.064943752,406.5014749832113
32,32,5154712.138360948,5155750.115333708,422.849876053131
33,33,5154264.112308431,5155554.035996584,473.384915019532
34,34,5154264.112308431,5155267.267587158,589.5678799573234
35,35,5154264.112308431,5154881.663848173,633.3946289716653
36,36,5153399.074704343,5154513.953397094,525.753190161044
37,37,5153118.61210926,5154247.451244011,339.5528961778595
38,38,5153118.61210926,5154104.317199182,340.5910084483991
39,39,5153118.61210926,5154010.962766127,477.4082545755773
40,40,5152020.119499165,5153771.641921281,510.22668881594535
41,41,5152020.119499165,5153587.193544295,485.7924701142359
42,42,5152020.119499165,5153361.787952843,417.2601759497424
43,43,5152020.119499165,5153156.169763165,464.522990902126
44,44,5152020.119499165,5152950.6112223845,484.9828410811106
45,45,5152020.119499165,5152698.921736348,508.7629100494452
46,46,5152020.119499165,5152429.824729405,503.4649219881479
47,47,5151466.71282807,5152154.840823554,418.6868013238674
48,48,5150717.498942711,5151981.781588947,262.86700269675583
49,49,5150717.498942711,5151858.353417355,311.30601381277376
50,50,5150717.498942711,5151697.695067302,363.8922019427311
51,51,5150717.498942711,5151582.020159194,376.45310104337057
52,52,5150717.498942711,5151413.724781726,387.2983558065543
53,53,5150717.498942711,5151176.88371367,359.058891736251
54,54,5150717.498942711,5150980.728210246,341.3134382305944
55,55,5150717.498942711,5150803.088198196,294.68626968216563
56,56,5149902.185597943,5150673.223105256,232.64097219699548
