,Unnamed: 0,Mejor,Media,Std
0,0,5156907.623286517,5203704.082607307,18267.868111113785
1,1,5156907.623286517,5194757.579119518,17539.637132131516
2,2,5152655.637405559,5189281.330970352,17534.523639454274
3,3,5144064.0485784365,5182739.08845091,15774.319276510652
4,4,5144064.0485784365,5175038.036118982,16763.230402191417
5,5,5136836.462565618,5168028.909388307,15578.033864024785
6,6,5136629.987040306,5162869.356995899,16062.594093393229
7,7,5135552.053128634,5157399.2771459175,15580.719241867822
8,8,5134364.815164372,5152767.818066766,15995.389606840954
9,9,5127885.907025675,5149353.178888186,15369.560653334718
10,10,5117542.965928813,5143513.669354558,12352.20573914106
11,11,5117542.965928813,5139602.851515541,9788.00778516196
12,12,5115495.964870594,5136002.237880371,12836.302214440697
13,13,5089776.999067906,5133743.205442544,13322.684795990184
14,14,5087222.043351004,5129341.2356483815,17022.229574600082
15,15,5087222.043351004,5121690.800259995,16981.45718409736
16,16,5085097.062450046,5116224.794571685,16064.971888997465
17,17,5085097.062450046,5110594.456173511,17357.216354607852
18,18,5085097.062450046,5101628.3973278925,13294.898922070131
19,19,5081146.898273786,5096711.735808331,12235.095872539749
20,20,5081146.898273786,5091581.307539537,7874.115556705189
21,21,5081146.898273786,5087970.444682468,4156.144662775803
22,22,5081146.898273786,5085591.31938765,3180.8918185994944
23,23,5077186.488005615,5084230.47399672,3135.6378891895006
24,24,5077186.488005615,5082829.612456195,2939.643705411381
25,25,5075951.775714167,5081806.071596042,2610.812016267036
26,26,5075793.5011256905,5080664.291187279,2698.8473703891163
27,27,5071787.595725347,5079585.473111691,2261.7113237221256
28,28,5071787.595725347,5078762.3494752105,2417.706111364388
29,29,5071787.595725347,5078145.283154526,3098.1858278855816
30,30,5066810.369267143,5076458.659839542,3212.645111152725
31,31,5066810.369267143,5074999.245758069,3226.974969162456
32,32,5063696.789101074,5073619.486995236,3912.8859550127418
33,33,5063696.789101074,5071839.085146072,3901.978989989602
34,34,5061930.190865602,5069927.395737492,3576.062540739975
35,35,5061930.190865602,5068682.866080616,4390.454346485266
36,36,5059487.277609681,5066539.04753021,4443.679501885892
37,37,5056601.116112897,5064652.505269215,3345.797130464704
38,38,5055603.537037382,5062930.804161405,2678.3612875596864
39,39,5053361.428200244,5061864.825387381,3900.63149113145
40,40,5053361.428200244,5059958.027356035,3207.3854981362456
41,41,5052479.393147754,5057856.3715145895,3397.4774995559355
42,42,5048623.782127709,5056596.723783422,2990.7977241267504
43,43,5048623.782127709,5055641.591496412,3254.449986456084
44,44,5046943.668250634,5053869.423381851,3385.3530827175605
45,45,5046943.668250634,5052263.953222814,2603.13859650538
46,46,5046739.739485686,5051024.584035345,2484.956481080508
47,47,5046739.739485686,5049810.772226307,1671.4791961703934
48,48,5045209.15947263,5048846.390964595,1447.9631551047248
49,49,5045209.15947263,5047962.105062205,1422.915857186139
50,50,5043498.278806902,5047023.352698204,1417.6467132522982
51,51,5043498.278806902,5046357.695978063,1174.9940010948144
52,52,5042794.8827078445,5045637.36300959,965.9125349813064
53,53,5042794.8827078445,5045103.966836081,1021.6123022438816
54,54,5042441.108566946,5044527.229308918,898.4834571747821
55,55,5042441.108566946,5044150.644383501,1039.6873435797452
56,56,5041981.448239542,5043429.850802586,928.697434042814
57,57,5041981.448239542,5042934.837353965,741.0590188414635
58,58,5041718.571856656,5042536.985564038,651.9771429351085
59,59,5040322.523860233,5042150.474093259,486.9117341941982
60,60,5040322.523860233,5042009.115973221,528.9886024687622
61,61,5039685.333354856,5041729.765061884,979.7306010328784
62,62,5038225.042579692,5041272.789480432,1024.4488173951445
63,63,5037287.332855854,5040833.015264388,1232.4958124005825
64,64,5037287.332855854,5040252.347415686,1241.961440443878
65,65,5037287.332855854,5039736.755126147,1162.327015329868
66,66,5037287.332855854,5039127.640704773,1046.5860312452485
67,67,5037130.990233392,5038504.770648784,821.228689785489
68,68,5037014.040909725,5038178.223289446,590.4799179630144
69,69,5037014.040909725,5037845.3708599685,575.9455420542778
70,70,5036503.958576346,5037584.966683086,556.3340520321052
71,71,5036132.005857235,5037272.011046854,467.3549861039241
72,72,5036003.599719563,5037007.728362313,438.0786793028576
73,73,5035634.705882152,5036812.174837828,510.0386971390888
74,74,5035360.986184192,5036561.789504844,484.76115410303527
75,75,5035360.986184192,5036296.932567662,568.7352667654321
76,76,5034410.0502343,5036014.408910436,594.4582301486734
77,77,5034410.0502343,5035701.871538857,557.5612052899106
78,78,5034410.0502343,5035473.220132727,473.3387503173267
79,79,5033658.234616947,5035118.56217483,601.804439504765
80,80,5033229.097449303,5034755.928080252,660.4269203564614
81,81,5032848.592464022,5034365.597399246,670.0526314354389
82,82,5032848.592464022,5033928.239454108,671.2935922777111
83,83,5032611.711402252,5033447.372751322,565.8486650205026
84,84,5031911.381272683,5033155.886442426,537.4762357066884
85,85,5031568.760677318,5032866.682320541,468.273446485219
86,86,5031568.760677318,5032592.0832854975,552.6006212668335
87,87,5030951.374630268,5032255.42056665,555.8687812403127
88,88,5030951.374630268,5031852.363658604,642.9173746706989
89,89,5029877.140296083,5031605.499470378,653.7988618974879
90,90,5029850.851023247,5031176.286756488,587.8348899946445
91,91,5029685.923971534,5030846.160778395,611.4243110780134
92,92,5028382.822914893,5030469.148853599,596.4036280037823
93,93,5028382.822914893,5030246.987472752,639.0187585277922
94,94,5028382.822914893,5029985.0591936605,630.8237240892805
95,95,5028382.822914893,5029732.895678118,681.6189682237344
96,96,5028382.822914893,5029379.690174122,709.1512290028279
97,97,5026700.771360604,5028971.668468969,597.1709269328151
98,98,5026700.771360604,5028653.95099492,514.4644809248135
99,99,5026700.771360604,5028315.249897343,584.4130924001337
100,100,5026700.771360604,5028111.232106987,596.4977349698555
101,101,5026700.771360604,5027767.176929876,569.540461039965
102,102,5026700.771360604,5027426.696731854,555.6738640284914
103,103,5025470.850730194,5027152.925787409,456.5875962354244
104,104,5025470.850730194,5026985.692206492,474.929947954338
105,105,5025039.404724319,5026820.736488673,610.0201262389909
106,106,5024997.331499967,5026643.005431011,566.2327295000478
107,107,5024997.331499967,5026208.83912935,772.9218068415347
108,108,5024465.099110321,5025865.256000291,772.6935382634333
109,109,5023597.929676271,5025519.883471097,694.1412757059611
110,110,5023597.929676271,5025083.778950905,697.9455281871136
111,111,5022677.493954808,5024694.592807608,803.6598766717657
112,112,5022677.493954808,5024305.426561223,830.3979434239016
113,113,5022005.238513844,5023902.814164416,816.5867126652712
114,114,5022005.238513844,5023495.54861273,812.3846597387607
115,115,5020964.5498474,5023027.735605558,664.033313424312
116,116,5020964.5498474,5022691.986199919,649.4669711281864
117,117,5020964.5498474,5022346.63385279,748.3964886269476
118,118,5020605.836690148,5021952.481674224,801.818750254564
119,119,5019913.657939367,5021492.871940492,628.1895585491563
120,120,5019913.657939367,5021118.621871801,626.4494104557201
121,121,5019514.276229229,5020694.157639247,428.6870115226528
122,122,5019514.276229229,5020485.018288865,528.4967144660267
123,123,5018060.974279027,5020219.905579733,651.0605043555064
124,124,5017750.041487997,5019861.904199158,837.5366796971438
125,125,5017750.041487997,5019565.542894524,785.3918230322549
126,126,5017750.041487997,5019094.699978895,812.972700468266
127,127,5017741.523197894,5018749.223355877,747.0411444976016
128,128,5017552.833542512,5018396.531331228,612.6394046840649
129,129,5017381.568196726,5018100.474684106,361.0205875345874
130,130,5017381.568196726,5017927.751239567,286.78454720118543
131,131,5016702.193734178,5017733.035606701,379.12144977424106
132,132,5016463.7010251,5017560.408052779,434.4017591472515
133,133,5016463.7010251,5017379.555680815,493.2261587437424
134,134,5016463.7010251,5017172.365858685,473.8872207921655
135,135,5016417.360415334,5016943.756879253,548.9433225855813
136,136,5015619.938094864,5016670.558739159,512.5488475939187
137,137,5015525.820229374,5016495.924686749,442.2249366638296
138,138,5015362.261008019,5016242.087451013,568.5992968468491
139,139,5014788.637381671,5015944.806053278,564.1822519773386
140,140,5014771.442693489,5015621.752042296,422.57101155713394
141,141,5014738.183387963,5015341.2617787225,299.5409783371488
142,142,5014286.204284365,5015184.794018144,235.8777169528205
143,143,5014286.204284365,5015047.820245129,273.9048617994504
144,144,5014286.204284365,5014901.51430342,327.9595562727703
145,145,5013663.657577993,5014728.206998997,415.763374009436
146,146,5013271.552921103,5014531.695228929,370.5600427263218
147,147,5013271.552921103,5014308.645649906,458.3883624460195
148,148,5013271.552921103,5014040.39579967,583.9168434497003
149,149,5011915.9698762,5013799.301283841,691.7268833750084
150,150,5011915.9698762,5013436.514919048,638.152261655191
151,151,5011197.141136479,5013170.138553879,763.2460576598775
152,152,5010495.835155198,5012800.471688289,718.392924382406
