,Unnamed: 0,Mejor,Media,Std
0,0,5168541.751751856,5202788.123933361,17251.565963488596
1,1,5168541.751751856,5194519.224034729,14235.383627197549
2,2,5168541.751751856,5187628.748039258,11893.436247204265
3,3,5167699.455722893,5181570.569453966,8009.2194336904095
4,4,5167699.455722893,5177214.540344044,6155.19288225342
5,5,5167699.455722893,5174204.809481093,5588.1325859267645
6,6,5167699.455722893,5171122.97116291,4424.669893532647
7,7,5167209.566905505,5168572.516281634,2238.903965121078
8,8,5166979.523938004,5167887.9838574575,1018.5651246140897
9,9,5166979.523938004,5167584.478098491,217.4275697654286
10,10,5166979.523938004,5167454.15360886,229.7032726059378
11,11,5166979.523938004,5167287.759446158,241.45569573321757
12,12,5166892.909327247,5167154.971330952,233.0681898772344
13,13,5166744.907642121,5167092.19210903,259.2761497023754
14,14,5166597.976132823,5166972.955916996,147.54510257976852
15,15,5166597.976132823,5166896.6634192495,210.9704769135077
16,16,5166470.729731616,5166835.687357316,170.47830905065442
17,17,5166470.729731616,5166776.498390329,181.75131558369603
18,18,5166470.729731616,5166695.156295043,130.56973375893116
19,19,5166393.484945312,5166639.184789348,165.0710462742552
20,20,5166099.823502002,5166546.967862625,143.55275816998102
21,21,5165589.037290804,5166495.29734462,154.83204804219983
22,22,5165589.037290804,5166490.3587015215,187.1292410445023
23,23,5165589.037290804,5166441.616938144,237.97806793262305
24,24,5165589.037290804,5166373.113929639,247.7794335568349
25,25,5165578.974937931,5166269.099963739,376.6191558643385
26,26,5164910.88743022,5166081.150235895,383.25291815037167
27,27,5164910.88743022,5165896.022233357,460.43974540014057
28,28,5164910.88743022,5165644.192121301,419.2448455041205
29,29,5164698.403933613,5165366.253240382,397.2752081005064
30,30,5164638.647193898,5165121.34781991,362.9293565022333
31,31,5164105.098363109,5164930.11732085,272.7510862112614
32,32,5164105.098363109,5164819.024170726,260.9555774769602
33,33,5163302.708439282,5164752.170264677,321.0855910114802
34,34,5163302.708439282,5164581.498368328,447.7358232500482
35,35,5163302.708439282,5164425.044277646,501.4321642098761
36,36,5162853.825219693,5164111.532858189,607.8963410422722
37,37,5162853.825219693,5163722.85757355,627.1139344915831
38,38,5162819.759127834,5163368.209641255,477.2920630215482
39,39,5162453.845483938,5163115.982833331,366.85246187504674
40,40,5161684.616661734,5162901.721173027,299.5325315680861
41,41,5161540.262168271,5162740.339103122,343.7118590422637
42,42,5161540.262168271,5162617.953454598,431.6153901513521
43,43,5161310.4133759495,5162396.376179371,521.7968569708574
44,44,5161310.4133759495,5162190.908751306,579.1139418180786
45,45,5161310.4133759495,5161910.039416135,547.4000285994539
46,46,5160164.954537511,5161594.763206359,394.99250226364455
47,47,5160164.954537511,5161417.07880932,360.6764198464997
48,48,5159720.244485716,5161220.70780293,466.7859524203887
49,49,5159720.244485716,5160890.642808948,574.5605169072788
50,50,5159720.244485716,5160575.364778832,586.1056056090321
51,51,5158934.951979013,5160313.0945894215,507.6521756059326
52,52,5158934.951979013,5160044.465778294,431.0295023429414
53,53,5158934.951979013,5159831.91444573,397.84816764093705
54,54,5158934.951979013,5159584.663361812,344.45720822276763
55,55,5158934.951979013,5159368.13393948,314.8563880014147
56,56,5158751.866760937,5159215.012825,287.83564736497783
57,57,5158751.866760937,5159094.6958087,223.469677553838
58,58,5158283.927728028,5159031.076281489,225.41589700930223
59,59,5158283.927728028,5158907.361763002,294.52446004353607
60,60,5158072.846594029,5158769.441466369,355.40341837840487
61,61,5157799.03407686,5158619.353684921,381.52120635656246
62,62,5157799.03407686,5158386.779809547,274.9441188271953
63,63,5157799.03407686,5158280.9343678905,270.56735036364955
64,64,5157799.03407686,5158161.721117743,194.17131477693408
65,65,5157799.03407686,5158073.003872957,189.93532496647728
66,66,5157242.991047335,5157954.555996034,182.50908105005232
67,67,5157087.848380689,5157881.499114326,224.9072239220149
68,68,5157087.848380689,5157781.058445357,312.0242398805105
69,69,5156463.234606286,5157633.796447767,352.5887101287233
70,70,5156098.598329719,5157502.92424866,417.8277907138973
71,71,5156098.598329719,5157290.828604177,400.78279707654593
72,72,5156098.598329719,5157124.674841585,417.2830983416824
73,73,5155243.065563422,5156891.344493261,499.5439366651584
74,74,5155243.065563422,5156551.052723369,561.7402338685828
75,75,5155243.065563422,5156244.397284636,512.0257759952053
76,76,5155243.065563422,5155926.204657665,463.0550312206696
77,77,5155056.386852169,5155726.215380391,433.0955901455355
78,78,5155056.386852169,5155549.342120587,461.177286622343
79,79,5154711.24483216,5155325.998780809,277.0963391800629
80,80,5154711.24483216,5155230.405155688,138.89945147884467
81,81,5154711.24483216,5155201.84591307,148.90826276568086
82,82,5154711.24483216,5155158.590256117,158.3992892865046
83,83,5154711.24483216,5155121.239721381,181.8629711493689
84,84,5154711.24483216,5155051.260520192,219.8703977693216
85,85,5154568.552695111,5154926.735091392,285.9579232026024
86,86,5153846.438674553,5154807.760166044,199.55731042855757
87,87,5153846.438674553,5154725.403253386,223.42786219298225
88,88,5153846.438674553,5154660.394399965,263.7795525362064
89,89,5153309.983177992,5154538.135729207,371.5485329112775
90,90,5153277.247316731,5154350.284180948,478.3270633016627
91,91,5152781.764189071,5154023.62702161,503.24579129662015
92,92,5152781.764189071,5153703.047604604,463.371425943392
93,93,5152781.764189071,5153425.929129534,407.41623867982617
94,94,5152781.764189071,5153180.947325127,314.77735786364934
95,95,5152781.764189071,5153082.444186681,262.72242918326543
96,96,5152781.764189071,5152949.385488054,271.3107754209644
97,97,5151972.53765358,5152804.425751394,231.7986669931225
98,98,5151972.53765358,5152692.334158126,231.5994129104862
99,99,5151712.083707545,5152583.834523856,367.3895292777214
100,100,5151712.083707545,5152466.032427112,356.82296189050675
101,101,5151712.083707545,5152340.527582609,335.5753175204457
102,102,5151406.570600027,5152133.300840988,320.66050740728105
103,103,5151406.570600027,5151938.031247138,315.63051104848404
104,104,5150643.436136998,5151761.576072829,320.50172001027545
105,105,5150643.436136998,5151587.0820148,447.6636479441313
106,106,5149460.082318841,5151367.188889963,530.1606116277759
107,107,5149460.082318841,5151085.105437861,587.3889987608245
108,108,5149460.082318841,5150759.011576725,585.6675967969453
109,109,5149460.082318841,5150426.824120599,538.519592859052
110,110,5149349.003092237,5150034.261502286,528.7646838274122
