,Unnamed: 0,Mejor,Media,Std
0,0,5159661.839317786,5201967.03969763,17471.808216931804
1,1,5159661.839317786,5191922.617875213,15792.644212342624
2,2,5159661.839317786,5183398.303019859,13663.604279628258
3,3,5159661.839317786,5177363.1720626345,11089.390982165574
4,4,5159661.839317786,5169691.376488029,8030.943782743439
5,5,5159661.839317786,5166386.376135811,7649.764698987673
6,6,5158736.330384009,5162678.545341799,5002.253829736469
7,7,5158736.330384009,5160301.550932321,2387.3445450231134
8,8,5157800.591262999,5159383.358096265,739.5953870272072
9,9,5157800.591262999,5159020.360043963,590.4505307602351
10,10,5156875.082329222,5158719.757846179,669.8978157950298
11,11,5155996.800264259,5158401.782208634,594.0200254964549
12,12,5155996.800264259,5158032.92944013,638.542481169146
13,13,5155996.800264259,5157711.016619448,676.3935169449807
14,14,5155996.800264259,5157369.516256291,692.5920459190104
15,15,5155996.800264259,5157013.807378653,685.4117270090017
16,16,5155018.319733621,5156704.7549221,597.5493080096411
17,17,5155018.319733621,5156475.693966175,589.2121094526506
18,18,5154841.768081764,5156132.968590846,558.2068036375305
19,19,5154796.906360004,5155821.993399505,549.7819073885394
20,20,5154796.906360004,5155462.747683043,626.3686951538907
21,21,5153383.309378067,5155171.385055563,556.0325998139949
22,22,5153383.309378067,5154839.742446158,542.9780680636172
23,23,5153383.309378067,5154536.020264308,555.636347353553
24,24,5152227.448725683,5154183.255620705,697.4397642770477
25,25,5152227.448725683,5153846.826371487,793.9191262611747
26,26,5152227.448725683,5153453.233145592,787.0988343690217
27,27,5151348.894460209,5152940.84517296,778.1058393874207
28,28,5150225.030954071,5152616.450799294,674.4116115043252
29,29,5150225.030954071,5152238.244049418,659.7071430206952
30,30,5150225.030954071,5151851.031100817,604.5923541308786
31,31,5150036.268579302,5151633.888804392,631.199892936214
32,32,5149639.234721401,5151235.70452908,673.7617713374838
33,33,5149520.153888718,5150844.511178279,632.0695426405808
34,34,5149361.656133981,5150589.655523301,559.6499742552787
35,35,5148960.502932856,5150331.203514905,524.012968368409
36,36,5148960.502932856,5149999.384164813,512.5817762835361
37,37,5148401.67573043,5149687.060997879,445.6329780961748
38,38,5148401.67573043,5149434.229430928,481.4809582873883
39,39,5147680.492236316,5149176.500115077,443.0411491833228
40,40,5147680.492236316,5148979.374019694,354.5877630551555
41,41,5147680.492236316,5148807.49911693,450.5869200457421
42,42,5146395.898343175,5148666.913748399,555.7313401394614
43,43,5146395.898343175,5148545.987530262,576.6017312071225
44,44,5146395.898343175,5148252.2858716,647.9832616899037
45,45,5146395.898343175,5147910.337406649,668.4708021804317
46,46,5146395.898343175,5147585.445619514,633.8455216571795
47,47,5146395.898343175,5147253.033960886,544.5956553491973
48,48,5146163.971206783,5146870.508230336,438.9320804739717
49,49,5145881.160708475,5146665.224630142,388.5993278069655
50,50,5144983.930800271,5146405.523803457,519.6325703747802
51,51,5144655.26228903,5146172.032415429,498.9763393973411
52,52,5144655.26228903,5146010.526540319,525.9974179694947
53,53,5144655.26228903,5145767.311201667,577.0967263939325
54,54,5144640.307101367,5145495.576825816,556.487062015239
