,Unnamed: 0,Mejor,Media,Std
0,0,5155174.146112094,5197821.91473282,17922.876892785796
1,1,5155174.146112094,5189836.278370154,17025.92809687423
2,2,5155174.146112094,5181229.683361407,15695.238475982836
3,3,5150098.752757692,5178547.773514015,16946.964823810686
4,4,5136689.059416683,5173418.05080292,13212.507202173369
5,5,5136689.059416683,5169450.964694564,15967.022864088309
6,6,5136027.820046056,5162675.893204795,12528.54538605596
7,7,5136027.820046056,5158535.782514225,14516.204188185002
8,8,5116659.936456369,5157020.4852186935,18803.935829645576
9,9,5116659.936456369,5155249.868999663,17901.43456412093
10,10,5116659.936456369,5151728.438341889,15745.59336906712
11,11,5116659.936456369,5148093.907560282,17492.816005810735
12,12,5114727.461927779,5143234.376466535,14659.449654123044
13,13,5114727.461927779,5139333.270528295,14359.570178983851
14,14,5112857.920407027,5137524.575983759,15834.647621002823
15,15,5112857.920407027,5134248.595634607,14006.600518949972
16,16,5112541.158198504,5130928.54866387,15252.573411013766
17,17,5094684.024344322,5126780.823712661,14309.549114663365
18,18,5094208.325341241,5124138.627668286,13362.887572183268
19,19,5094208.325341241,5120889.321678341,9949.112494334966
20,20,5094208.325341241,5117571.089238072,7508.613818080899
21,21,5094208.325341241,5115165.085848185,9091.15683779922
22,22,5094208.325341241,5111353.358207273,6669.595011213078
23,23,5093401.522143467,5109064.228744915,8088.984237695296
24,24,5092598.754889274,5105536.2195755,6766.805533589323
25,25,5089502.203665108,5103781.720506333,8689.688637932912
26,26,5088973.930658859,5102232.715809563,9668.36054861579
27,27,5081183.947663439,5099515.799293709,9343.675496134749
28,28,5077906.683514942,5096863.443837029,9035.243540594964
29,29,5075779.898582297,5092730.6911585145,7163.599949737404
30,30,5075779.898582297,5090816.719916827,7946.665653297439
31,31,5074866.96951388,5088347.846123726,8345.503465398053
32,32,5066117.959524028,5085624.388117049,7912.175474161336
33,33,5066117.959524028,5081756.213935464,7613.383639433566
34,34,5060928.736184452,5077976.108305836,7325.944095786772
35,35,5060928.736184452,5076056.414211432,8612.6980644388
36,36,5059254.226253412,5073035.682125304,7433.203856754255
37,37,5056224.994979901,5070807.625708104,8104.93471445956
38,38,5052340.990677936,5067021.64811274,6576.90805765246
39,39,5052340.990677936,5065567.799858706,8532.040801867633
40,40,5037430.208661209,5063262.78059698,8653.432709564257
41,41,5037430.208661209,5060190.248282849,9005.7634237622
42,42,5037430.208661209,5055559.817099068,8232.881728650427
43,43,5036916.3208660325,5053219.3105063215,8776.395162234718
44,44,5036340.157075163,5049217.081122933,8588.030513140458
45,45,5034603.954574003,5043860.611601961,7319.484998433619
46,46,5031746.931319047,5040579.1999461325,5483.600726454104
47,47,5031428.754772912,5037349.72934944,3699.834813620954
48,48,5031122.588644892,5035657.797785348,3292.4539889979
49,49,5027600.71833363,5033958.686654172,3128.139279337329
50,50,5027112.056762552,5032198.072231473,3121.165229861965
51,51,5021538.940507259,5030019.81389588,3050.3527949501417
52,52,5021538.940507259,5028247.084286331,3168.211561990411
53,53,5020086.127011942,5026540.51319468,3235.5077706482366
54,54,5017513.235330778,5025397.454112939,3097.8377724699744
55,55,5017513.235330778,5023528.905317823,2678.913533963754
56,56,5017163.924519924,5022078.550935847,2488.0382569352105
57,57,5014633.1006372245,5020663.755323472,2490.262050231488
58,58,5014045.447315167,5019132.391910958,2892.33005731161
59,59,5013117.294043512,5017414.532743985,2604.637410561694
60,60,5011668.133084871,5015934.01946407,2471.936404416884
61,61,5010832.8489680365,5014673.867704771,2223.2387840823853
62,62,5008868.657048207,5013397.8680002345,1622.5122392670205
63,63,5008027.774226932,5012446.142570501,1359.3025171372162
64,64,5008027.774226932,5011633.2281624,1448.1575510016446
65,65,5007033.975833754,5010989.555750147,1520.2224437253087
66,66,5006819.273816356,5010309.788697407,1482.6294885763916
67,67,5004816.103401978,5009461.385090071,1466.12718234028
68,68,5004816.103401978,5008642.773828294,1587.3400109778152
69,69,5004816.103401978,5007586.063684299,1403.2427887424783
70,70,5004360.030900637,5006878.056191108,1374.4811009882085
71,71,5003425.264917825,5005895.269603766,1184.2670249796013
72,72,5002546.082879145,5005236.670649483,1448.6167885985906
73,73,5001031.496828209,5004305.20649264,1631.3362506148076
74,74,4999447.146199683,5003359.014762145,1419.3346193507173
